Name,Street Address,City,State,PostalCode,Latitude,Longitude
Hearthstone Historic House Museum,625 W Prospect Ave,Appleton,WI,54911,44.254524,-88.41466
Boulder History Museum,1206 Euclid Ave,Boulder,CO,80302,40.00532,-105.27708
Browning Kimball Car Museum,2501 Wall Ave Lbby 1,Ogden,UT,84401,41.220985,-111.97904
Rawls Museum Arts,22376 Linden St,Courtland,VA,23837,36.713215,-77.062096
Lafayette Museum,1122 Lafayette St,Lafayette,LA,70501,30.221146,-92.02098
Steinbeck Wax Museum,700 Cannery Row,Monterey,CA,93940,36.616386,-121.900406
Millersburg Glass Museum,484 Wooster Rd,Millersburg,OH,44654,40.55931,-81.91846
Witte Museum,2750 Mulberry St,Riverside,CA,92501,33.98912,-117.36276
Creation Experience Museum,4180 Us Highway 65,Walnut Shade,MO,65771,36.752865,-93.22307
NDGA National Glass Museum,117 S Washington Ave,Wellington,KS,67152,37.265514,-97.39782
Arkansas Tech University Museum,1502 N El Paso Ave,Russellville,AR,72801,35.293354,-93.136856
Rea Power Plant Museum,1450 110th St,Hampton,IA,50441,42.687183,-93.23369
Midgley Museum,1001 Sequoyah Dr,Enid,OK,73703,36.38971,-97.890335
Bates College Museum of Art,75 Russell St,Lewiston,ME,04240,44.10884,-70.20263
Houston Museum-Decorative Arts,201 High St,Chattanooga,TN,37403,35.05474,-85.30568
HP Sears Service Station Museum,201 N George St,Rome,NY,13440,43.214188,-75.460724
New Museum Of Contemporary Art,210 11th Ave,New York,NY,10001,40.749718,-74.00613
Prairieland Heritage Museum,1005 W Lafayette Ave,Jacksonville,IL,62650,39.73779,-90.24602
The Florence B Dearing Museum,3505 Avon St,Hartland,MI,48353,42.65535,-83.75448
Ellis Island Immigration Museum,Liberty Is,New York,NY,10004,40.690086,-74.045265
Atlantic Wildfowl Heritage Museum,1113 Atlantic Ave,Virginia Beach,VA,23451,36.840107,-75.97265
African-American Historical Museum,436 E Douglas Ave,Fort Wayne,IN,46802,41.074055,-85.132645
Drummond Island Historical Museum,33492 S Water St,Drummond Island,MI,49726,46.02195,-83.74652
Children's Museum at Holyoke,444 Dwight St,Holyoke,MA,01040,42.205982,-72.605804
Staats House Museum,17 Von Steuben Ln,South Bound Brook,NJ,08880,40.551575,-74.521706
California Flight Museum,6810 Curran St,San Diego,CA,92154,32.570625,-116.99184
Museum Masters International,352 Montauk Hwy,Water Mill,NY,11976,40.90517,-72.36247
Christian Petersen Art Museum,290 Scheman Bldg,Ames,IA,50011,42.01967,-93.63722
Stafford Air & Space Museum,3000 Logan Rd,Weatherford,OK,73096,35.544716,-98.671585
Barrow County Museum,74 W Athens St,Winder,GA,30680,33.992893,-83.72196
Riverside Historical Museum,10 Pine Ave,Riverside,IL,60546,41.827667,-87.82008
Vietnam War Foundation & Museum,6265 Spring Hill Rd,Ruckersville,VA,22968,38.201385,-78.401276
Orcas Island Historical Museum,181 W Beach Rd,Eastsound,WA,98245,48.678677,-122.943214
Tallapoosa Museum,185 Mann St,Tallapoosa,GA,30176,33.751575,-85.293785
Audio Recroding Museum of Science,248A Old Lyman Rd,South Hadley,MA,01075,42.216244,-72.561516
Eaton House Museum & Office,1939 Butte St,Redding,CA,96001,40.58274,-122.39755
Palm Beach Maritime Museum,4512 N Flagler Dr,West Palm Beach,FL,33407,26.752138,-80.0526
Gettysburg Seminary Ridge Museum,111 Seminary Rdg,Gettysburg,PA,17325,39.832092,-77.24447
Loudermilk Boarding House Museum,271 Foreacre St,Cornelia,GA,30531,34.51171,-83.52425
Words and Pictures Museum,136 West St,Northampton,MA,01060,42.312775,-72.64082
Grindle Point Museum,615 Ferry Rd,Islesboro,ME,04848,44.282494,-68.93956
Marietta Museum of History,9135 Willeo Rd,Roswell,GA,30075,34.002518,-84.3795
Georgia Museums Inc,501 N Museum Dr,Cartersville,GA,30120,34.16771,-84.796196
Labor Museum & Learning Center,711 N Saginaw St,Flint,MI,48503,43.02255,-83.69372
Gorge Heritage Museum,202 E Humbolt St,Bingen,WA,98605,45.715847,-121.46713
Georgia State Railroad Museum,655 Louisville Rd,Savannah,GA,31415,32.07642,-81.10139
Creation Adventures Museum Inc,1220 W Imogene St,Arcadia,FL,34266,27.222675,-81.8722
Sturgis One Room School Museum,209 Willow St,Pocomoke City,MD,21851,38.075005,-75.56874
Bert Rodriguez Museum,8333 Clinton St Apt 3,West Hollywood,CA,90048,34.082172,-118.371605
Museum of Biodiversity-Greene,157 Jordan Hall Of Science,Notre Dame,IN,46556,41.7027,-86.2393
Bradford Museum,3009 Gilmore Ave,Ionia,IA,50645,42.92045,-92.41688
Rock Springs Historical Museum,212 D St,Rock Springs,WY,82901,41.58592,-109.219406
Vietnam Veterans Hist Museum,1095 N Dixie Hwy,Monroe,MI,48162,41.925194,-83.36702
Rodgers Tavern Museum,259 Broad St,Perryville,MD,21903,39.55766,-76.07693
Lynn Museum & Historical Society,590 Washington St,Lynn,MA,01901,42.46296,-70.94399
Holly Hill Historic Museum,1066 Ridgewood Ave,Holly Hill,FL,32117,29.244204,-81.041046
Teaching Museum South,689 North Ave,Hapeville,GA,30354,33.66548,-84.41195
Old Barn Museum,7127b Oak Ridge Dr,Newark,IL,60541,41.54326,-88.58118
Historic Midway Museum Store,124 E Main St,Midway,KY,40347,38.1506,-84.68293
Tubman African American Museum,340 Walnut St,Macon,GA,31201,32.836765,-83.623
Treasury of Faith Museum,830 N Franklin St,Philadelphia,PA,19123,39.966133,-75.15009
Trinity County Museum,450 W 1st St,Groveton,TX,75845,31.057537,-95.130974
Irish-American Heritage Museum,370 Broadway,Albany,NY,12207,42.647427,-73.750496
Alaska Trooper Museum,245 W 5th Ave,Anchorage,AK,99501,61.217705,-149.88628
Harvey House Museum,104 N 1st St,Belen,NM,87002,34.65961,-106.76846
Badger Mine & Museum,279 W Estey St,Shullsburg,WI,53586,42.56989,-90.23502
Margaret Mitchell Museum,999 Peachtree St NE,Atlanta,GA,30309,33.781548,-84.38384
Cocopah Museum,14533 S Veterans Dr,Somerton,AZ,85350,32.615807,-114.76778
Stephens Museum,T Berry Smith Hall,Fayette,MO,65248,39.1419,-92.6635
Kiowa County Museum,1313 Maine St,Eads,CO,81036,38.479797,-102.78158
Meredosia River Museum,305 Main St,Meredosia,IL,62665,39.830544,-90.56116
Centennial Village Museum,1475 A St,Greeley,CO,80631,40.435364,-104.70291
Swiss Heritage Village and Museum,1200 Swiss Way,Berne,IN,46711,40.669266,-84.9478
Illinois Fire Museum,Main & Central Ave,Springfield,IL,62794,39.8016,-89.6436
Simpkins War Museum,605 E Cole St,Heyworth,IL,61745,40.313007,-88.96968
Eastside Fire Museum,5350 University Ave,Indianapolis,IN,46219,39.766197,-86.07739
Historic Madison County Museum,122 N Main St,Fredericktown,MO,63645,37.560993,-90.29458
Funk Prairie Home Museum,10875 Prairie Home Ln,Shirley,IL,61772,40.38809,-89.06008
Children's Museum of Memphis,2525 Central Ave,Memphis,TN,38104,35.125614,-89.97788
Avon Historical Society Museum,8 E Main St,Avon,CT,06001,41.809418,-72.82961
Graceland Museum,501 S Muldrow St,Mexico,MO,65265,39.169296,-91.88876
Intercultural Museum Gall,1317 N Central Ave,Baltimore,MD,21202,39.3055,-76.60037
Maritime & Seafood Industry Museum,115 1st St,Biloxi,MS,39530,30.3936,-88.85914
Larue Hot Springs Museum,110 Hot Springs Rd,Hot Springs,MT,59845,47.60915,-114.64947
Poway Museum,14114 Midland Rd,Poway,CA,92064,32.96973,-117.03631
Museum of Dream Space,8500 Beverly Blvd,Los Angeles,CA,90048,34.07587,-118.37769
Baseball Heritage Museum,6601 Lexington Ave,Cleveland,OH,44103,41.511154,-81.64387
Pembina State Museum,805 Highway 59,Pembina,ND,58271,48.972637,-97.25419
Sandwich Glass Museum,129 Main St,Sandwich,MA,02563,41.758507,-70.500534
Frontier Gateway Museum,201 State St,Glendive,MT,59330,47.124504,-104.689964
Blythe's Scott Co Museum,1205 N Main St,Waldron,AR,72958,34.912334,-94.09417
Alden Depot Park and Museum,10670 Coy St,Alden,MI,49612,44.87852,-85.27679
Westport Maritime Museum,2201 Westhaven Dr,Westport,WA,98595,46.907948,-124.11147
Canyon County Historical Museum,1200 Front St,Nampa,ID,83651,43.580597,-116.56018
Pocahontas County Museum,17890 Seneca Trl,Marlinton,WV,24954,38.22167,-80.101265
Laurens Museum,205 W Laurens St,Laurens,SC,29360,34.49954,-82.01615
Sacramento Valley Museum,1491 E St,Williams,CA,95987,39.152344,-122.161
Carriage Museum of America,3915 Jay Trump Rd,Lexington,KY,40511,38.152847,-84.518005
Pacific Pinball Museum,1029 Central Ave,Alameda,CA,94501,37.77132,-122.26742
State of Wisconsin Museum,30 Carillon Dr,Madison,WI,53705,43.06759,-89.47522
Acadian Museum,203 S Broadway St,Erath,LA,70533,29.957842,-92.034485
Catharine B Mitchell Museum,967 Academy Hill Rd,Stratford,CT,06615,41.18797,-73.12947
Geronimo Springs Museum,211 Main St,Truth Or Consequences,NM,87901,33.130016,-107.25269
Museum-the VLG-Rockville Center,28 Hempstead Ave,Rockville Centre,NY,11570,40.661877,-73.64734
Museum of Florida History,500 S Bronough St,Tallahassee,FL,32399,30.438038,-84.284546
Santa Claus Museum & Village,69 Indiana 245,Santa Claus,IN,47579,38.1142,-86.9325
State Museum Of Pennsylvania,1937 New Hope St,Norristown,PA,19401,40.12423,-75.31739
Anna Hazzard Museum,17 Christian St,Rehoboth Beach,DE,19971,38.715214,-75.0833
NHRA Motorsports Museum,1101 W Mckinley Ave,Pomona,CA,91768,34.08131,-117.76695
Ritzville Museums,902 S Jackson St,Ritzville,WA,99169,47.119698,-118.374275
Children's Museum of East End,376 Sag Harbor Tpke,East Hampton,NY,11937,40.971577,-72.24186
Camp Moore Museum & Cemetery,70640 Simmons Rd,Kentwood,LA,70444,30.88201,-90.43752
Wo Hing Temple Museum,1022 Front St,Lahaina,HI,96761,20.879517,-156.68317
Finnish American HRTG & Museum,4107 Diane Dr,Ashtabula,OH,44004,41.871563,-80.73462
Public Health Museum,365 East St,Tewksbury,MA,01876,42.611694,-71.220634
Metropolitan Museum of Art,6 E 82nd St,New York,NY,10028,40.778656,-73.962006
Interactive Museum,23 Center St,Middletown,NY,10940,41.44607,-74.42051
Whipple Company Store and Museum,7485 Okey L Patteson Rd,Scarbro,WV,25917,37.958668,-81.1656
Gordon R Howard Museum,115 N Lomita St,Burbank,CA,91506,34.172955,-118.318085
Academy Building Museum,250 N Monroe St,Mooresville,IN,46158,39.615005,-86.380424
Mandarin Museum,11964 Mandarin Rd,Jacksonville,FL,32223,30.165344,-81.64584
Peel Mansion Museum,400 S Walton Blvd,Bentonville,AR,72712,36.36858,-94.22188
Kansas Aviation Museum,3350 S George Washington Blvd,Wichita,KS,67210,37.63243,-97.27389
Gadsden Museum of Art,2829 W Meighan Blvd,Gadsden,AL,35904,34.02273,-86.04888
Valdez Museum & Historical Archive,PO Box 8,Cordova,AK,99574,60.5344,-145.7291
Northport Museum,215 Main St,Northport,NY,11768,40.900936,-73.34769
Carter Toy Museum,PO Box 100,Zionsville,IN,46077,39.9605,-86.2808
Tintic Mining Museum,241 W Main St,Eureka,UT,84628,39.954403,-112.11974
Clinton County Historical Museum,98 Ohio Rd,Plattsburgh,NY,12903,44.68289,-73.445854
Chico Museum,141 Salem St,Chico,CA,95928,39.729504,-121.84241
Les Cheneaux Maritime Museum,105 Meridian St,Cedarville,MI,49719,45.9954,-84.3629
City of Portsmouth Museums,2 High St,Portsmouth,VA,23704,36.835938,-76.29626
Science Museum of Long Island,1526 Plandome Rd,Manhasset,NY,11030,40.815617,-73.70285
Cherokee Historical Museum,87 Peachtree St,Murphy,NC,28906,35.086708,-84.0331
Akron Sound Museum,733 W Market St,Akron,OH,44303,41.095524,-81.54071
Dennos Museum Center,1701 E Front St,Traverse City,MI,49686,44.7643,-85.58264
Medal of Honor Museum Archives,2200 N Chamberlain Ave,Chattanooga,TN,37406,35.06232,-85.25053
Tri-State Mineral Museum,400 N Schifferdecker Ave,Joplin,MO,64801,37.09566,-94.54871
Drum Barrack Civil War Museum,1052 N Banning Blvd,Wilmington,CA,90744,33.78428,-118.25806
The Salem Museum,801 W Main St,Salem,VA,24153,37.29059,-80.073105
Naval Air Museum,500 Forrestal Rd,Rio Grande,NJ,08242,39.004665,-74.91011
Woodlawn Museum,19 Black House Dr,Ellsworth,ME,04605,44.536964,-68.432785
Adventure! Children's Museum,490 Valley River Ctr,Eugene,OR,97401,44.069508,-123.108
Inland NW Rail Museum,27300 Sprinkle Rd N,Reardan,WA,99029,47.662933,-117.937805
African Art National Museum,950 Independence Ave SW,Washington,DC,20560,38.88743,-77.02494
Sheboygan County Historical Museum,3110 Erie Ave,Sheboygan,WI,53081,43.75246,-87.749565
Anacortes Museum,1305 8th St,Anacortes,WA,98221,48.515736,-122.617714
Poarch Creek Indian Museum,5811 Jack Springs Rd,Atmore,AL,36502,31.089537,-87.54492
Silver Cliff Museum,606 Main St,Silver Cliff,CO,81252,38.135796,-105.46315
Children's Museum of Green Bay,301 N Washington St,Green Bay,WI,54301,44.516624,-88.01475
Nassau County Museum of Art,1 Museum Dr,Roslyn,NY,11576,40.807552,-73.635155
Air & Military Museum of the Ozarks,2305 E Kearney St,Springfield,MO,65803,37.23983,-93.249275
CRRA Trash Museum,211 Murphy Rd,Hartford,CT,06114,41.737373,-72.654305
Steiner Museum,1980 Reber Rd,Fairview,MI,48621,44.754,-84.056946
Mint Museum of Art,39 Market St SW,Concord,NC,28025,35.40937,-80.5809
North Loln County Historical Museum,4907 SW Highway 101,Lincoln City,OR,97367,44.92892,-124.0161
Virgin Valley Heritage Museum,31 E Mesquite Blvd,Mesquite,NV,89027,36.80418,-114.06723
Honolulu's Police Department Museum,801 S Beretania St,Honolulu,HI,96813,21.304296,-157.8511
Elvis Presley Museum & Gift Shops,2530 Parkway,Pigeon Forge,TN,37863,35.80652,-83.57756
Wt Colmesneil Library & Museum,106 N Pitzer St,Colmesneil,TX,75938,30.908234,-94.41939
Raleigh county veterans museum,1557 Harper Rd,Beckley,WV,25801,37.783108,-81.20411
Museum on the Square,520 3rd St,Santa Rosa,CA,95401,38.439213,-122.71399
Daniels County Museum,7 W County Rd,Scobey,MT,59263,48.863808,-105.60629
Harbor History Museum,4121 Harborview Dr,Gig Harbor,WA,98332,47.336746,-122.59324
Kansas Oil and Gas Museum,5944 4th St,Great Bend,KS,67530,38.347294,-98.815994
St Paul Historical Museum,6869 Champoeg Rd NE,Saint Paul,OR,97137,45.256817,-122.92476
Button Museum,53 Joe Dority Rd,Bishopville,SC,29010,34.237064,-80.34961
J. H. Hawes Grain Elevator Museum,301 SW 2nd St,Atlanta,IL,61723,40.26063,-89.23443
Little Snake River Museum,PO Box 13,Savery,WY,82332,41.0793,-107.3321
Museum School for the Visual Arts,140 N Main Ave,Tucson,AZ,85701,32.223564,-110.97545
Mcdonald's Museum,400 Lee St,Des Plaines,IL,60016,42.046074,-87.88601
Arkansas State University Museum,320 University Loop W,Jonesboro,AR,72401,35.838963,-90.68006
Wayne Van Riper Hopper Museum,533 Berdan Ave,Wayne,NJ,07470,40.977867,-74.24223
Flagler Beach Historical Museum,105 Oak St,Flagler Beach,FL,32136,29.47516,-81.13738
Sewall-Belmont House and Museum,144 Constitution Ave NE,Washington,DC,20002,38.89216,-77.00467
Palisades Museum Prehistory,5766 Sherier Pl NW,Washington,DC,20016,38.933594,-77.111565
Catharine V. Yost Museum,298 W Water St,Pontiac,IL,61764,40.878517,-88.63101
Corinth Museum,609 Palmer Ave,Corinth,NY,12822,43.246655,-73.8141
Wills Sainte Claire Museum,2408 Wills St,Marysville,MI,48040,42.886093,-82.48386
Newport Car Museum,1947 W Main Rd,Portsmouth,RI,02871,41.567444,-71.2813
Daviess County Museum,212 E Main St,Washington,IN,47501,38.65709,-87.17309
Walter P Chrysler Museum,1 Chrysler Dr,Auburn Hills,MI,48326,42.650642,-83.224106
Lakeview Museum of Arts & Sciences,222 SW Washington St,Peoria,IL,61602,40.68962,-89.59007
Thousand Islands Museum,312 James Street,Clayton,NY,13624,44.2404,-76.08872
Petaluma Museum Association,20 4th St,Petaluma,CA,94952,38.232506,-122.639496
American Farm Heritage Museum,1395 Museum Ave,Greenville,IL,62246,38.8744,-89.37241
Sawin Museum,80 Dedham St,Dover,MA,02030,42.24749,-71.27741
Heisey Museum,362 E Water St,Lock Haven,PA,17745,41.137524,-77.43972
Museum Of Natural History,5047 Gullen Mall,Detroit,MI,48202,42.355816,-83.06942
Museum of Hudson Highlands,25 Boulevard,Cornwall On Hudson,NY,12520,41.439274,-74.01331
Orange County Farmers Museum,850 State Route 17k,Montgomery,NY,12549,41.52426,-74.17704
Children's Museum of Naples,501 Goodlette-Frank Rd N,Naples,FL,34102,26.153631,-81.79116
Cold Springs School & Museum,303 Portland Blvd,Portland,TN,37148,36.583214,-86.50921
Lucas Museum Of Narrative Art,3800 S Vermont Ave,Los Angeles,CA,90037,34.016712,-118.291374
Ann Arbor Hands-On Museum,220 E Ann St,Ann Arbor,MI,48104,42.28216,-83.74686
Childrens Museum,502 SE Broad St,Murfreesboro,TN,37130,35.839104,-86.38694
Hawk Dale and Martha Museum,4839 78th St,Wolford,ND,58385,48.545082,-99.61782
Old Rugged Cross Museum,4918 N Chestnut St,Reed City,MI,49677,43.88173,-85.50992
Museum Master Int,26 E 64th St,New York,NY,10065,40.76666,-73.969376
Lincoln Memorial Museum,207 Lincoln St,Marion,AL,36756,32.625828,-87.329094
Firehouse Museum,1572 Columbia St,San Diego,CA,92101,32.721733,-117.16755
Los Gatos Museum,4 Tait Ave,Los Gatos,CA,95030,37.22359,-121.98569
Randolph County Historical Museum,416 S Meridian St,Winchester,IN,47394,40.168903,-84.98262
The Steven Arnold Museum & Archives,141 Kapuai Rd,Haiku,HI,96708,20.89742,-156.2797
Clement Museum,100 Frank Clement Pl,Dickson,TN,37055,36.075504,-87.38923
Mighty Children's Museum,21 E 4th St,Chillicothe,OH,45601,39.332073,-82.98108
Wabash Valley Railroader Museums,1316 Plum St,Terre Haute,IN,47804,39.485966,-87.39732
Orange County Museum Of Art,3333 Bear St Ste 303,Costa Mesa,CA,92626,33.691685,-117.8924
Milwaukee Public Museum,800 W Wells St,Milwaukee,WI,53233,43.04038,-87.92181
Walker African-American Museum,705 W Van Buren Ave,Las Vegas,NV,89106,36.186756,-115.15123
Maine Forestry Museum,221 Stratton Rd,Dallas Plt,ME,04970,44.975815,-70.62705
Rocky Ford Historical Museum,203 S Main St,Rocky Ford,CO,81067,38.052574,-103.72014
Martha's Vineyard Museum,59 School St,Edgartown,MA,02539,41.38821,-70.51646
Wagaman Mill/Museum,200 East St,Lynnville,IA,50153,41.58011,-92.78296
Akta Lakota Museum,1301 N Main St,Chamberlain,SD,57325,43.822674,-99.32533
Asu Museum of Anthropology,7302 E Helm Dr,Scottsdale,AZ,85260,33.62021,-111.92239
Fleming Museum,400 W Weston St,Fleming,CO,80728,40.679684,-102.84455
Gardner Museum,28 Pearl St,Gardner,MA,01440,42.57952,-71.9851
Tamarack WV State Museum,1900 Kanawha Blvd E,Charleston,WV,25305,38.335674,-81.61301
Ranch Hope Carriage Museum,45 Sawmill Rd,Alloway,NJ,08001,39.549374,-75.36221
Poquoson Museum,968 Poquoson Ave,Poquoson,VA,23662,37.128227,-76.365486
Harbor Defense Museum,230 Sheridan Loop,Brooklyn,NY,11252,40.609196,-74.03266
Minnesota Museum of American Art,332 Robert St N,Saint Paul,MN,55101,44.946873,-93.0901
Euharlee Museum,118 Covered Bridge Rd SW,Euharlee,GA,30120,34.14363,-84.93189
Museum of Danish America,2212 Washington St,Elk Horn,IA,51531,41.591995,-95.06562
Pennsylvania Trolley Museum,1 Museum Rd,Washington,PA,15301,40.20783,-80.255325
Charles Curtis House Museum,1101 SW Topeka Blvd,Topeka,KS,66612,39.045914,-95.68238
Mennonite Museum Archives,715 D Ave,Kalona,IA,52247,41.484875,-91.70308
Duluth Childrens Museum,506 W Michigan St Ste 5,Duluth,MN,55802,46.781277,-92.10434
Walt Disney Family Museum,10 S Rodeo Dr,Beverly Hills,CA,90212,34.067017,-118.40109
Childrens Museum of Stockton,402 W Weber Ave,Stockton,CA,95203,37.952435,-121.29674
Early Ford V-8 Museum,2181 Rotunda Dr,Auburn,IN,46706,41.2799,-85.0733
Dabbs House Museum,3812 Nine Mile Rd,Richmond,VA,23223,37.541874,-77.38299
Ogden Dinosaur Park & Museum,1544 Park Blvd,Ogden,UT,84401,41.237957,-111.936035
Siege Museum,15 W Bank St,Petersburg,VA,23803,37.231895,-77.40533
Wytheville Boyd Museum,105 Tazewell St,Wytheville,VA,24382,36.94988,-81.083786
Earth Science Museum,1683 N Canyon Rd,Provo,UT,84604,40.256287,-111.656296
Paris Miners Museum,804 S Elm St,Paris,AR,72855,35.28604,-93.72986
Ute Indian Museum,1200 N Broadway,Denver,CO,80203,39.735718,-104.9872
White Oak Civil War Museum,985 White Oak Rd,Fredericksburg,VA,22405,38.300774,-77.3758
Clarkston Heritage Museum,6495 Clarkston Rd,Clarkston,MI,48346,42.74003,-83.40922
Ku Natural History Museum,1345 Jayhawk Blvd,Lawrence,KS,66045,38.958378,-95.24345
Governor Warner Mansion & Museum,33805 Grand River Ave,Farmington,MI,48335,42.466797,-83.381035
Marion County Historical Museum,210 Adams St,Fairmont,WV,26554,39.484337,-80.14358
Jim Crow Museum,1010 Campus Dr,Big Rapids,MI,49307,43.688515,-85.481895
Horry County Museum,805 Main St,Conway,SC,29526,33.841824,-79.050674
Breaking the Prairie Museum,901 Washington St,Mendota,IL,61342,41.547974,-89.12333
