Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID,Address,latitude,longitude
88000934,NA,Steinauer Opera House,NEBRASKA,Pawnee,Steinauer,215 Main,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73919820,FALSE,FALSE,TRUE,FALSE,FALSE,7/7/88,NA,NeHBS #PW07-8,NA,88000934,"215 Main, Steinauer, NEBRASKA",40.207376480199,-96.234377984067
88000931,NA,Table Rock Opera House,NEBRASKA,Pawnee,Table Rock,Houston St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73919822,FALSE,FALSE,TRUE,FALSE,FALSE,9/28/88,NA,NeHBS #PW08-17,NA,88000931,"Houston St., Table Rock, NEBRASKA",40.179175633675,-96.096280741432
88000942,NA,Gehling's Theatre,NEBRASKA,Richardson,Falls City,1592 Stone St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73919850,FALSE,FALSE,TRUE,FALSE,FALSE,9/28/88,NA,NeHBS #RH03-76;OHBIN #11-29-04,NA,88000942,"1592 Stone St., Falls City, NEBRASKA",40.060652463202,-95.60290259277
88000945,NA,Warren's Opera House,NEBRASKA,Saline,Friend,511 Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73919860,FALSE,FALSE,TRUE,FALSE,FALSE,9/28/88,NA,NeHBS #SA04-34;OHBIN #02-21-07,NA,88000945,"511 Second St., Friend, NEBRASKA",40.653517190671,-97.287308470014
85003103,NA,Marquis Opera House,NEBRASKA,Scotts Bluff,Scottsbluff,1601--1603 Broadway,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/73921383,FALSE,FALSE,FALSE,TRUE,FALSE,10/10/85,NA,Flynn Building,NA,85003103,"1601--1603 Broadway, Scottsbluff, NEBRASKA",41.862470056798,-103.662502804614
97000728,NA,Midwest Theater,NEBRASKA,Scotts Bluff,Scottsbluff,1707 Broadway,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/73921403,FALSE,FALSE,FALSE,TRUE,FALSE,7/3/97,NA,NeHBS #SF11-10,NA,97000728,"1707 Broadway, Scottsbluff, NEBRASKA",41.863611378643,-103.662527447409
88000943,NA,Gourley's Opera House,NEBRASKA,Sheridan,Rushville,Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73919887,FALSE,FALSE,TRUE,FALSE,FALSE,7/6/88,NA,Star Theatre;S &amp; S Theatre;Plains Theatre;NeHBS #SH08-15;OHB,NA,88000943,"Second St., Rushville, NEBRASKA",42.718930422002,-102.450971473691
02000273,NA,Wayne Municipal Auditorium,NEBRASKA,Wayne,Wayne,222 N. Pearl St.,Listed,Single,FALSE,0.9,POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/73921480,FALSE,FALSE,FALSE,TRUE,FALSE,3/28/02,NA,WY05-056,NA,02000273,"222 N. Pearl St., Wayne, NEBRASKA",42.230923640857,-97.019351337634
88000953,NA,IOOF Hall and Opera House,NEBRASKA,Webster,Bladen,Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73919999,FALSE,FALSE,TRUE,FALSE,FALSE,7/6/88,NA,NeHBS #WT02-8;OHBIN #04-26-06,NA,88000953,"Main St., Bladen, NEBRASKA",40.321267107233,-98.622618214491
82004925,NA,Opera House,NEBRASKA,Webster,Red Cloud,413 N. Webster,Listed,Multiple,FALSE,0.9,LITERATURE,BUILDING,https://catalog.archives.gov/id/73919963,FALSE,TRUE,FALSE,FALSE,FALSE,8/11/82,NA,See Also:Main Street Historic District,NA,82004925,"413 N. Webster, Red Cloud, NEBRASKA",40.089149610181,-98.519680080246
88000949,NA,Clem's Opera House,NEBRASKA,York,Gresham,Main and Post Sts.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/73920005,FALSE,FALSE,TRUE,FALSE,FALSE,9/28/88,NA,NeHBS #YK04-1;OHBIN #03-01-02,NA,88000949,"Main and Post Sts., Gresham, NEBRASKA",41.027180291394,-97.402170327189
100008681,MP,York Auditorium,NEBRASKA,York,York,612 Nebraska Ave.,Listed,Multiple,FALSE,1,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/3/23,NA,YK11-004,NA,100008681,"612 Nebraska Ave., York, NEBRASKA",40.867280490169,-97.589886206011
90000912,NA,Carson City Civic Auditorium,NEVADA,Carson City,Carson City (Independent city),813 N. Carson St.,Listed,Single,FALSE,0.9,OTHER; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816338,FALSE,FALSE,TRUE,TRUE,FALSE,6/19/90,NA,Municipal Auditorium,NA,90000912,"813 N. Carson St., Carson City (Independent city), NEVADA",39.16890469341,-119.766525048654
93000686,NA,Huntridge Theater,NEVADA,Clark,Las Vegas,1208 E. Charleston Blvd.,Listed,Single,FALSE,2,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816484,FALSE,FALSE,FALSE,TRUE,FALSE,7/22/93,NA,Huntridge Performing Arts Theater,NA,93000686,"1208 E. Charleston Blvd., Las Vegas, NEVADA",36.158113128579,-115.136217062891
84002074,NA,Brown's Hall-Thompson's Opera House,NEVADA,Lincoln,Pioche,N. Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816627,FALSE,FALSE,TRUE,TRUE,FALSE,8/16/84,NA,Gem Theater,NA,84002074,"N. Main St., Pioche, NEVADA",37.787591776741,-114.345260769864
100009942,SG,Gem Theater,NEVADA,Lincoln,Pioche,648 Main Street,Listed,Single,FALSE,0.16,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,2/7/24,NA,NA,NA,100009942,"648 Main Street, Pioche, NEVADA",37.930039664698,-114.451051044488
97000217,NA,Piper's Opera House,NEVADA,Storey,Virginia City,"1, 3, and 5 N. B St.",Listed,Single,FALSE,0.3,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/63816685,FALSE,FALSE,TRUE,FALSE,FALSE,3/21/97,NA,Piper's Theater;See Also:Virginia City Historic District,NA,97000217,"1, 3, and 5 N. B St., Virginia City, NEVADA",39.310787839564,-119.650046345875
04001528,NA,Pioneer Theater-Auditorium,NEVADA,Washoe,Reno,100 S. Virginia St.,Listed,Single,FALSE,1.1,PERFORMING ARTS; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816797,FALSE,FALSE,FALSE,TRUE,FALSE,1/19/05,NA,Pioneer Center for the Performing Arts,NA,04001528,"100 S. Virginia St., Reno, NEVADA",39.524249401653,-119.811499407427
93000692,NA,Capital Theater,NEVADA,White Pine,Ely,460 Aultman St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816859,FALSE,FALSE,FALSE,TRUE,FALSE,8/5/93,NA,NA,NA,93000692,"460 Aultman St., Ely, NEVADA",39.248056934789,-114.893341566711
93000691,NA,Central Theater,NEVADA,White Pine,Ely,145 W. 15th Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/63816853,FALSE,FALSE,FALSE,TRUE,FALSE,8/5/93,NA,NA,NA,93000691,"145 W. 15th Ave., Ely, NEVADA",39.251020019525,-114.883234964164
100005742,SG,Colonial Theatre Complex,NEW HAMPSHIRE,Belknap,Laconia,609-621 Main St. and 21-31 Canal St.,Listed,Single,FALSE,0.48,ARCHITECTURE; ART; ENTERTAINMENT/RECREATION; COMMERCE; PERFORMING ARTS; SOCIAL HISTORY,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/5/20,NA,NA,NA,100005742,"609-621 Main St. and 21-31 Canal St., Laconia, NEW HAMPSHIRE",43.528325913254,-71.470301035545
07000550,NA,Wakefield Town Hall and Opera House,NEW HAMPSHIRE,Carroll,Wakefield,2 High St.,Listed,Single,FALSE,0.2,POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77844760,FALSE,FALSE,FALSE,TRUE,FALSE,6/12/07,NA,NA,NA,07000550,"2 High St., Wakefield, NEW HAMPSHIRE",43.554053704047,-71.030098568196
80000288,NA,Woodsville Opera Building,NEW HAMPSHIRE,Grafton,Woodsville,67 Central St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77844979,FALSE,FALSE,TRUE,FALSE,FALSE,5/15/80,NA,The Opera Block,NA,80000288,"67 Central St., Woodsville, NEW HAMPSHIRE",44.152329980467,-72.037551026809
82003269,NA,Collingswood Theatre,NEW JERSEY,Camden,Collingswood,843 Haddon Ave.,Listed,Single,FALSE,0.5,ARCHITECTURE; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,6/3/82,NA,NA,NA,82003269,"843 Haddon Ave., Collingswood, NEW JERSEY",39.915223849501,-75.065138408255
02001625,NA,Ritz Theatre,NEW JERSEY,Camden,Haddon,915 White Horse Pike,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; COMMUNITY PLANNING AND DEVELOPMENT,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/26/02,NA,NA,NA,02001625,"915 White Horse Pike, Haddon, NEW JERSEY",39.892465589993,-75.066961211346
10000834,NA,Westmont Theatre,NEW JERSEY,Camden,Haddon Township,49 Haddon Ave,Listed,Single,FALSE,0.8,ENTERTAINMENT/RECREATION; COMMUNITY PLANNING AND DEVELOPMENT,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/14/10,NA,NA,NA,10000834,"49 Haddon Ave, Haddon Township, NEW JERSEY",39.912416972179,-75.053796989403
00001405,NA,Landis Theatre-Mori Brothers Building,NEW JERSEY,Cumberland,Vineland,830-834 Landis Ave.,Listed,Single,FALSE,1,ARCHITECTURE; ENGINEERING; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/22/00,NA,NA,NA,00001405,"830-834 Landis Ave., Vineland, NEW JERSEY",39.487047778663,-75.043160619075
86001957,NA,Stanley Theater,NEW JERSEY,Essex,Newark,985 S. Orange Ave.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/28/86,NA,"""Casa Italiana"" Father Vincent Monella Center of Italian Cul",NA,86001957,"985 S. Orange Ave., Newark, NEW JERSEY",40.746594202121,-74.228976477975
100007648,SG,Loew’s Jersey Theatre,NEW JERSEY,Hudson,Jersey City,54 Journal Sq.,Listed,Single,FALSE,0.85,ARCHITECTURE,building,NA,FALSE,FALSE,TRUE,FALSE,FALSE,4/25/22,NA,NA,NA,100007648,"54 Journal Sq., Jersey City, NEW JERSEY",40.732287341138,-74.064615319513
09001100,NA,"Carlton, Theatre, The",NEW JERSEY,Monmouth,Red Bank Borough,99 Monmouth St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/18/09,NA,The Count Basie Theatre,NA,09001100,"99 Monmouth St., Red Bank Borough, NEW JERSEY",40.348906549788,-74.070191129143
96000536,NA,Palace Theatre,NEW JERSEY,Morris,Netcong,7 Ledgewood Ave.,Listed,Single,FALSE,0.5,SOCIAL HISTORY; EUROPEAN; ENTERTAINMENT/RECREATION; ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/24/96,NA,NA,NA,96000536,"7 Ledgewood Ave., Netcong, NEW JERSEY",40.90053984006,-74.704262574531
79001516,NA,"Tuttle, David, Cooperage",NEW JERSEY,Morris,Dover,83 Gristmill Rd.,Listed,Single,FALSE,2.1,COMMERCE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,6/19/79,NA,The Cooperage;See Also:Mott Hollow,NA,79001516,"83 Gristmill Rd., Dover, NEW JERSEY",40.859920718176,-74.555455043239
82003292,NA,Strand Theatre,NEW JERSEY,Ocean,Lakewood,400 Clifton Ave.,Listed,Single,FALSE,0.9,OTHER; ART; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,4/22/82,NA,NA,NA,82003292,"400 Clifton Ave., Lakewood, NEW JERSEY",40.094273593321,-74.215498377669
14000190,NA,"Brook Theater, The",NEW JERSEY,Somerset,Bound Brook Borough,10 Hamilton St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,5/5/14,NA,The Brook Arts Center,NA,14000190,"10 Hamilton St., Bound Brook Borough, NEW JERSEY",40.562122008094,-74.529432167546
05000965,NA,Crescent Theatre,NEW JERSEY,Sussex,Borough of Sussex,74 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/7/05,NA,Sussex Theatre; Sussex Community Center,NA,05000965,"74 Main St., Borough of Sussex, NEW JERSEY",41.209351993729,-74.607600958369
86001509,NA,Rahway Theatre,NEW JERSEY,Union,Rahway,1601 Irving St.,Listed,Single,FALSE,0.5,ART; ARCHITECTURE; PERFORMING ARTS,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/13/86,NA,NA,NA,86001509,"1601 Irving St., Rahway, NEW JERSEY",40.610553818108,-74.276825997176
09001177,NA,Summit Playhouse,NEW JERSEY,Union,Summit,10 New England Ave.,Listed,Single,FALSE,0.9,EDUCATION; PERFORMING ARTS; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/30/09,NA,Summit Library,NA,09001177,"10 New England Ave., Summit, NEW JERSEY",40.715139769351,-74.365264714866
77000920,NA,Kimo Theater,NEW MEXICO,Bernalillo,Albuquerque,421 Central Ave.,Listed,Single,FALSE,0.2,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77847083,FALSE,FALSE,TRUE,FALSE,FALSE,5/2/77,NA,NA,NA,77000920,"421 Central Ave., Albuquerque, NEW MEXICO",35.084976179099,-106.652515505744
06001250,NA,El Raton Theater,NEW MEXICO,Colfax,Raton,115 N. Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846015,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001250,"115 N. Second St., Raton, NEW MEXICO",36.902673857707,-104.439306494053
06001253,NA,Lyceum Theater,NEW MEXICO,Curry,Clovis,409 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/77846029,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001253,"409 Main St., Clovis, NEW MEXICO",34.402268782445,-103.205150208997
06001255,NA,State Theater,NEW MEXICO,Curry,Clovis,504 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846031,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001255,"504 Main St., Clovis, NEW MEXICO",34.403181404063,-103.2057403788
03001352,NA,Rio Grande Theatre,NEW MEXICO,Dona Ana,Las Cruces,211 N. Downtown Mall,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/77847245,FALSE,FALSE,FALSE,TRUE,FALSE,1/2/04,NA,Fox Rio Grande Theatre,NA,03001352,"211 N. Downtown Mall, Las Cruces, NEW MEXICO",32.311645468483,-106.779207349503
06001251,NA,Lea Theater,NEW MEXICO,Lea,Lovington,106 E. Central St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846203,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001251,"106 E. Central St., Lovington, NEW MEXICO",32.947887127729,-103.348237761924
87002223,NA,Chief Theater,NEW MEXICO,McKinley,Gallup,228 W. Coal Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846273,FALSE,FALSE,FALSE,TRUE,FALSE,5/16/88,NA,City Electric Shoe Shop,NA,87002223,"228 W. Coal Ave., Gallup, NEW MEXICO",35.526982893016,-108.743732035506
87002221,NA,El Morro Theater,NEW MEXICO,McKinley,Gallup,205--209 W. Coal Ave.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846275,FALSE,FALSE,FALSE,TRUE,FALSE,5/16/88,NA,NA,NA,87002221,"205--209 W. Coal Ave., Gallup, NEW MEXICO",35.527057617683,-108.742648590702
88001565,NA,Auditorium and Recreation Building,NEW MEXICO,Otero,Alamogordo,"1900 N. White Sands Blvd., NMSVH",Listed,Multiple,FALSE,0.1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846353,FALSE,FALSE,TRUE,FALSE,FALSE,5/16/89,NA,NA,NA,88001565,"1900 N. White Sands Blvd., NMSVH, Alamogordo, NEW MEXICO",32.912841636181,-105.958787373248
06001254,NA,Odeon Theater,NEW MEXICO,Quay,Tucumcari,123 South Second St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846383,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,NA,NA,06001254,"123 South Second St., Tucumcari, NEW MEXICO",35.178199035664,-103.72637123043
80002568,MP,"Ilfeld, Adele, Auditorium",NEW MEXICO,San Miguel,Las Vegas,New Mexico Highlands University campus,Listed,Multiple,FALSE,1,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846612,FALSE,FALSE,FALSE,TRUE,FALSE,1/8/80,NA,NA,NA,80002568,"New Mexico Highlands University campus, Las Vegas, NEW MEXICO",35.5942928,-105.2197811
74001210,NA,Garcia Opera House,NEW MEXICO,Socorro,Socorro,Terry Ave. and California St.,Listed,Single,FALSE,1,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/77847638,FALSE,TRUE,FALSE,FALSE,FALSE,8/13/74,NA,NA,NA,74001210,"Terry Ave. and California St., Socorro, NEW MEXICO",34.058289483552,-106.895775304772
87000651,NA,Mountainair Municipal Auditorium,NEW MEXICO,Torrance,Mountainair,SW corner of Roosevelt Ave. and Beal St.,Listed,Single,FALSE,0.9,POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77847697,FALSE,FALSE,TRUE,FALSE,FALSE,4/30/87,NA,Mountainair Community Building;Community Center,NA,87000651,"SW corner of Roosevelt Ave. and Beal St., Mountainair, NEW MEXICO",34.521457014847996,-106.243080993296
06001252,NA,Luna Theater,NEW MEXICO,Union,Clayton,2-6 Main St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/77846941,FALSE,FALSE,FALSE,TRUE,FALSE,1/17/07,NA,Mission Theatre,NA,06001252,"2-6 Main St., Clayton, NEW MEXICO",36.451200328977,-103.1849588748
79003235,NA,Palace Theatre,NEW YORK,Albany,Albany,19 Clinton Ave.,Listed,Multiple,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75312095,FALSE,FALSE,FALSE,TRUE,FALSE,10/4/79,NA,Albany Civic Auditorium,NA,79003235,"19 Clinton Ave., Albany, NEW YORK",42.655051966503,-73.750361089478
86002518,NA,United Workers Cooperatives,NEW YORK,Bronx,New York,2700--2870 Bronx Park E,Listed,Single,FALSE,5.4,ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75316531,FALSE,FALSE,FALSE,TRUE,FALSE,9/11/86,NA,Allerton Coops;Coops,NA,86002518,"2700--2870 Bronx Park E, New York, NEW YORK",40.867765802363,-73.87028785137
07001451,NA,Binghamton Theatre,NEW YORK,Broome,Binghamton,236 Washington St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75316547,FALSE,FALSE,FALSE,TRUE,FALSE,1/23/08,NA,Capri Theatre; The Forum,NA,07001451,"236 Washington St., Binghamton, NEW YORK",42.101422274532,-75.91217377964
100008388,SG,Cameo Theatre,NEW YORK,Broome,Binghamton,234 Robinson St.,Listed,Single,FALSE,0.17,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/21/22,NA,NA,NA,100008388,"234 Robinson St., Binghamton, NEW YORK",42.107639467394,-75.883559890037
99001655,NA,Goodwill Theatre,NEW YORK,Broome,Johnson City,36 Willow St.,Listed,Single,FALSE,0.9,SOCIAL HISTORY; ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75316571,FALSE,FALSE,FALSE,TRUE,FALSE,1/7/00,NA,NA,NA,99001655,"36 Willow St., Johnson City, NEW YORK",42.11389261862,-75.955178894082
94001333,NA,Schine Auburn Theatre,NEW YORK,Cayuga,Auburn,12--14 South St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75316729,FALSE,FALSE,FALSE,TRUE,FALSE,3/15/00,NA,Auburn Theatre,NA,94001333,"12--14 South St., Auburn, NEW YORK",42.917624638843,-76.571650438277
73001169,NA,Earlville Opera House,NEW YORK,Chenango,Earlville,12-20 E. Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75316866,FALSE,FALSE,FALSE,TRUE,FALSE,1/22/73,NA,Douglass Opera House,NA,73001169,"12-20 E. Main St., Earlville, NEW YORK",42.739699137682,-75.544442440689
08000699,NA,Smyrna Town Hall-Opera House,NEW YORK,Chenango,Smyrna,Academy St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75316912,FALSE,FALSE,FALSE,TRUE,FALSE,7/25/08,NA,NA,NA,08000699,"Academy St., Smyrna, NEW YORK",42.686843691856,-75.570361304329
08000922,NA,Strand Theater,NEW YORK,Clinton,Plattsburgh,25 Brinkerhoff St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75316946,FALSE,FALSE,FALSE,TRUE,FALSE,9/15/08,NA,NA,NA,08000922,"25 Brinkerhoff St., Plattsburgh, NEW YORK",44.696708146807,-73.454681492157
100001623,SG,Crandell Theatre,NEW YORK,Columbia,Chatham,46-48 Main St.,Listed,Single,FALSE,0.22,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/18/17,NA,Quirino's Crandell Theatre,NA,100001623,"46-48 Main St., Chatham, NEW YORK",42.363320622762,-73.595631743593
06000254,NA,Galli-Curci Theatre,NEW YORK,Delaware,Margaretville,801 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; SOCIAL HISTORY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/75317217,FALSE,FALSE,FALSE,TRUE,FALSE,4/12/06,NA,NA,NA,06000254,"801 Main St., Margaretville, NEW YORK",42.148938361625,-74.648187474649
14001019,NA,Maxbilt Theatre,NEW YORK,Delaware,Fleischmanns,932 Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/10/14,NA,NA,NA,14001019,"932 Main St., Fleischmanns, NEW YORK",42.156309533006,-74.530586774708
77000939,NA,Collingwood Opera House and Office Building,NEW YORK,Dutchess,Poughkeepsie,31--37 Market St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75317337,FALSE,FALSE,FALSE,TRUE,FALSE,10/20/77,NA,Bardavon,NA,77000939,"31--37 Market St., Poughkeepsie, NEW YORK",41.703080163199,-73.929022948225
100010985,SG,Sattler Theater,NEW YORK,Erie,Buffalo,512 Broadway,Listed,Single,FALSE,0.21,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,11/18/24,NA,Broadway Theater; Basil's Broadway,NA,100010985,"512 Broadway, Buffalo, NEW YORK",42.889868301754,-78.85501824266
75001186,NA,Shea's Buffalo Theater,NEW YORK,Erie,Buffalo,646 Main St.,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/75317703,FALSE,FALSE,TRUE,FALSE,FALSE,5/6/75,NA,The Buffalo Theater,NA,75001186,"646 Main St., Buffalo, NEW YORK",42.834192683377,-78.751465780079
100006483,SG,Loew’s Kameo Theater,NEW YORK,Kings,Brooklyn,530 Eastern Pkwy.,Listed,Single,FALSE,0.39,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/22/21,NA,Cameo Theater; Philadelphia Sabbath Cathedral,NA,100006483,"530 Eastern Pkwy., Brooklyn, NEW YORK",40.669509275197,-73.950969033852
12000534,NA,Loew's Kings Theatre,NEW YORK,Kings,Brooklyn,1027 Flatbush Ave.,Listed,Single,FALSE,1,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/75318439,FALSE,FALSE,FALSE,TRUE,FALSE,8/22/12,NA,NA,NA,12000534,"1027 Flatbush Ave., Brooklyn, NEW YORK",40.645896029028,-73.957913440633
10000136,NA,Parkway Theatre,NEW YORK,Kings,Brooklyn,1768 St. John's Pl.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS; EUROPEAN; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/75318477,FALSE,FALSE,FALSE,TRUE,FALSE,3/31/10,NA,Rolland Theatre; Holy House of Prayer for all People,NA,10000136,"1768 St. John's Pl., Brooklyn, NEW YORK",40.669760397016,-73.91848287262
