Ref#,Prefix,Property Name,State,County,City,Street & Number,Status,Request Type,Restricted Address,Acreage of Property,Area of Significance,Category of Property,External Link,Level of Significance - International,Level of Significance - National,Level of Significance - State,Level of Significance - Local,Level of Significance - Not Indicated,Listed Date,NHL Designated Date,Other Names,Park Name,Property ID
00001214,NA,Crystal Theatre,SOUTH DAKOTA,Moody,Flandreau,215 E. Second Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/93205486,FALSE,FALSE,FALSE,TRUE,FALSE,10/12/00,NA,NA,NA,00001214
87000556,NA,Sorum Cooperative Store,SOUTH DAKOTA,Perkins,Sorum,Main St.,Listed,Multiple,FALSE,0.9,COMMERCE; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93204062,FALSE,FALSE,FALSE,TRUE,FALSE,4/10/87,NA,NA,NA,87000556
07000530,NA,Glud Theatre,SOUTH DAKOTA,Turner,Viborg,119 N. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93205692,FALSE,FALSE,FALSE,TRUE,FALSE,6/8/07,NA,Lund Theatre,NA,07000530
86001189,NA,Mobridge Auditorium,SOUTH DAKOTA,Walworth,Mobridge,212 Main St.,Listed,Single,FALSE,0.9,NATIVE AMERICAN; ART; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/93205745,FALSE,FALSE,FALSE,TRUE,FALSE,5/23/86,NA,NA,NA,86001189
87001730,NA,Selby Opera House,SOUTH DAKOTA,Walworth,Selby,3409 Main St.,Listed,Single,FALSE,0.9,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/93205749,FALSE,FALSE,FALSE,TRUE,FALSE,9/25/87,NA,NA,NA,87001730
98001446,NA,Ritz Theatre and Hoskins Rexall Drug Store No. 2,TENNESSEE,Anderson,Clinton,111-121 N. Main St.,Listed,Single,FALSE,0.4,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/4/98,NA,Red Speeks' Country Music Theatre,NA,98001446
12000115,NA,Court Theatre,TENNESSEE,Carroll,Huntingdon,155 Court Sq.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/12/12,NA,NA,NA,12000115
93001477,NA,Palace Theater,TENNESSEE,Cumberland,Crossville,210 N. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/7/94,NA,NA,NA,93001477
80003788,NA,"Cole, Anna Russell, Auditorium",TENNESSEE,Davidson,Nashville,Tennessee Preparatory School campus,Listed,Single,FALSE,0.9,COMMERCE; SOCIAL HISTORY,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/17/80,NA,NA,NA,80003788
71000819,NA,Ryman Auditorium,TENNESSEE,Davidson,Nashville,116 Fifth Ave. North,Listed,Single,FALSE,1,RELIGION; PERFORMING ARTS,BUILDING,NA,FALSE,TRUE,FALSE,FALSE,FALSE,5/6/71,1/3/01,Grand Old Opry House;Union Gospel Tabernacle,NA,71000819
80003823,NA,Soldiers and Sailors Memorial Auditorium,TENNESSEE,Hamilton,Chattanooga,McCallie Ave.,Listed,Multiple,FALSE,1.3,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/15/80,NA,Municipal Auditorium,NA,80003823
73001779,AD,Tivoli Theater (Additional Documentation),TENNESSEE,Hamilton,Chattanooga,709 Broad St.,Listed,Add.Doc.,FALSE,0.76,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/11/73,NA,NA,NA,73001779
82003979,NA,Burwell Building Tennessee Theater,TENNESSEE,Knox,Knoxville,600 S. Gay St.,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,TRUE,FALSE,FALSE,4/1/82,NA,Knoxville Banking and Trust Co. Building,NA,82003979
97000804,NA,Crockett Theater,TENNESSEE,Lawrence,Lawrenceburg,205 N. Military St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,7/29/97,NA,David Crockett Theater,NA,97000804
100007126,SG,Dixie Theatre,TENNESSEE,Marshall,Lewisburg,110 West Church St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/28/21,NA,Marshall County Community Theatre,NA,100007126
99000363,NA,Capitol Theatre,TENNESSEE,Obion,Union City,118 S. First St.,Listed,Multiple,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/18/99,NA,NA,NA,99000363
100011179,SG,First National Bank Operations Center,TENNESSEE,Shelby,Memphis,55 N. Danny Thomas Blvd,Listed,Single,FALSE,3.67,ARCHITECTURE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/18/24,NA,300 Court; First Tennessee Bank Operations Center,NA,100011179
77001289,NA,Orpheum Theatre,TENNESSEE,Shelby,Memphis,197 S. Main St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,8/15/77,NA,NA,NA,77001289
85000701,NA,Paramount Theatre and Office Building,TENNESSEE,Sullivan,Bristol,516 State St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/4/85,NA,NA,NA,85000701
92000248,NA,Ruffin Theater,TENNESSEE,Tipton,Covington,113 W. Pleasant Ave.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,3/26/92,NA,NA,NA,92000248
10000464,NA,Varsity Theatre,TENNESSEE,Weakley,Martin,104 Oxford St,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,NA,FALSE,FALSE,FALSE,TRUE,FALSE,7/16/10,NA,The Sideline,NA,10000464
88002767,NA,Pines Theatre,TEXAS,Angelina,Lufkin,"113 First St., South",Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40967894,FALSE,FALSE,FALSE,TRUE,FALSE,12/22/88,NA,NA,NA,88002767
01001265,NA,Rialto Theater,TEXAS,Bee,Beeville,112-114 N. Washington St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971038,FALSE,FALSE,FALSE,TRUE,FALSE,11/21/01,NA,Hall-Rialto Theater,NA,01001265
92001403,NA,Aztec Theater,TEXAS,Bexar,San Antonio,104 N. St. Mary's St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971129,FALSE,FALSE,TRUE,FALSE,FALSE,10/22/92,NA,Aztec Theater and Office Building,NA,92001403
99000283,NA,Brady Building-Empire Theater,TEXAS,Bexar,San Antonio,204 E. Houston St.--226 N. St. Mary's St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; COMMERCE,BUILDING,https://catalog.archives.gov/id/40971261,FALSE,FALSE,FALSE,TRUE,FALSE,3/17/99,NA,NA,NA,99000283
03001162,NA,"Carver, George Washington, Library and Auditorium",TEXAS,Bexar,San Antonio,226 N. Hackberry St.,Listed,Single,FALSE,0.9,BLACK; PERFORMING ARTS; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971267,FALSE,FALSE,FALSE,TRUE,FALSE,11/15/03,NA,Carver Community Cultural Center,NA,03001162
81000624,NA,City of San Antonio Municipal Auditorium,TEXAS,Bexar,San Antonio,100 Auditorium Circle,Listed,Single,FALSE,5.6,POLITICS/GOVERNMENT; ARCHITECTURE; RELIGION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/40971207,FALSE,FALSE,FALSE,TRUE,FALSE,9/14/81,NA,NA,NA,81000624
75001952,NA,Majestic Theatre,TEXAS,Bexar,San Antonio,230 E. Houston St.,Listed,Single,FALSE,0.5,COMMERCE; COMMUNICATIONS; PERFORMING ARTS; ART; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971157,FALSE,TRUE,FALSE,FALSE,FALSE,10/1/75,4/19/93,NA,NA,75001952
78002897,NA,Saenger Theater,TEXAS,Bowie,Texarkana,219 Main St.,Listed,Single,FALSE,0.3,ART; ENTERTAINMENT/RECREATION; ARCHITECTURE; COMMUNICATIONS,BUILDING,https://catalog.archives.gov/id/40971340,FALSE,FALSE,FALSE,TRUE,FALSE,7/12/78,NA,Paramount Theater,NA,78002897
73002276,NA,Stafford Bank and Opera House,TEXAS,Colorado,Columbus,Milan and Spring Sts.,Listed,Single,FALSE,0.3,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/40971538,FALSE,FALSE,TRUE,FALSE,FALSE,5/8/73,NA,R. E. Stafford's Building,NA,73002276
08000240,NA,Brauntex Theater,TEXAS,Comal,New Braunfels,290 W. San Antonio,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971563,FALSE,FALSE,FALSE,TRUE,FALSE,3/24/08,NA,NA,NA,08000240
100004752,SG,Forest Theatre,TEXAS,Dallas,Dallas,1904 Martin Luther King Jr. Blvd.,Listed,Single,FALSE,1.6,SOCIAL HISTORY; ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/4/19,NA,NA,NA,100004752
77001437,NA,Majestic Theatre,TEXAS,Dallas,Dallas,1925 Elm St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971699,FALSE,FALSE,TRUE,FALSE,FALSE,11/14/77,NA,NA,NA,77001437
80004091,NA,McFarlin Memorial Auditorium,TEXAS,Dallas,Dallas,6405 Hillcrest Rd.,Listed,Multiple,FALSE,1,EDUCATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40968718,FALSE,FALSE,TRUE,FALSE,FALSE,9/27/80,NA,NA,NA,80004091
03000187,NA,Texas Theatre,TEXAS,Dallas,Dallas,231 W. Jefferson Blvd.,Listed,Single,FALSE,0.9,POLITICS/GOVERNMENT; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/40971769,FALSE,TRUE,FALSE,TRUE,FALSE,4/1/03,NA,NA,NA,03000187
80004109,NA,Palace Theatre,TEXAS,El Paso,El Paso,209 S. El Paso St.,Listed,Multiple,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40968892,FALSE,FALSE,TRUE,FALSE,FALSE,9/24/80,NA,NA,NA,80004109
87000902,NA,Plaza Theatre,TEXAS,El Paso,El Paso,125 Pioneer Plaza,Listed,Single,FALSE,1,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40971885,FALSE,TRUE,FALSE,FALSE,FALSE,6/4/87,NA,NA,NA,87000902
74002071,NA,Grand Opera House,TEXAS,Galveston,Galveston,2012-2020 Ave. E,Listed,Single,FALSE,1,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/40972026,FALSE,FALSE,FALSE,TRUE,FALSE,1/2/74,NA,NA,NA,74002071
03001414,NA,Gonzales Memorial Museum and Amphitheater Historic District,TEXAS,Gonzales,Gonzales,414 Smith St.,Listed,Single,FALSE,3.9,POLITICS/GOVERNMENT; COMMUNITY PLANNING AND DEVELOPMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40972153,FALSE,FALSE,TRUE,TRUE,FALSE,1/13/04,NA,NA,NA,03001414
100001375,MP,Heights Theater,TEXAS,Harris,Houston,339 W. 19th St.,Listed,Multiple,FALSE,0.19,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,7/24/17,NA,NA,NA,100001375
100010951,SG,River Oaks Theatre,TEXAS,Harris,Houston,2050 West Gray Street,Listed,Single,FALSE,0.23,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/25/24,NA,2009 West Gray Street,NA,100010951
98001124,NA,Border Theater,TEXAS,Hidalgo,Mission,905 North Conway Blvd.,Listed,Multiple,FALSE,0.9,COMMUNITY PLANNING AND DEVELOPMENT; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/40969595,FALSE,FALSE,FALSE,TRUE,FALSE,8/28/98,NA,NA,NA,98001124
02000909,NA,Roosevelt School Auditorium and Classroom Addition,TEXAS,Hidalgo,Mission,407 E. 3rd St.,Listed,Multiple,FALSE,0.9,EDUCATION; HISPANIC,BUILDING,https://catalog.archives.gov/id/40969599,FALSE,FALSE,FALSE,TRUE,FALSE,8/30/02,NA,NA,NA,02000909
11000652,NA,Edna Theatre,TEXAS,Jackson,Edna,201 W. Main St.,Listed,Single,FALSE,0.2,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/40972655,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/11,NA,NA,NA,11000652
78002962,NA,Jefferson Theater,TEXAS,Jefferson,Beaumont,345 Fannin St.,Listed,Single,FALSE,0.5,ENTERTAINMENT/RECREATION; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/40972712,FALSE,FALSE,FALSE,TRUE,FALSE,1/30/78,NA,NA,NA,78002962
98000447,NA,Cactus Theater,TEXAS,Lubbock,Lubbock,1812 Buddy Holly Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/40972890,FALSE,FALSE,FALSE,TRUE,FALSE,5/8/98,NA,NA,NA,98000447
69000374,NA,Jefferson Playhouse,TEXAS,Marion,Jefferson,NW corner of Market and Henderson Sts.,Listed,Single,FALSE,0.5,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40972912,FALSE,FALSE,TRUE,FALSE,FALSE,10/28/69,NA,Sinai Hebrew Synagogue;St Mary's Catholic School,NA,69000374
75001999,NA,Devine Opera House,TEXAS,Medina,Devine,Transportation Blvd.,Listed,Single,FALSE,0.9,PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/40973032,FALSE,FALSE,FALSE,TRUE,FALSE,4/24/75,NA,Briscoe Building,NA,75001999
100011087,SG,Rainbow Theater,TEXAS,Medina,Castroville,410 Paris Street,Listed,Single,FALSE,0.13,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,12/3/24,NA,Rainbow Theatre,NA,100011087
100009892,SG,Ritz Theatre,TEXAS,Nueces,Corpus Christi,715 North Chaparral Street,Listed,Single,FALSE,0.4,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,1/26/24,NA,R. and R. Ritz Theatre,NA,100009892
11000982,NA,Ridglea Theatre,TEXAS,Tarrant,Fort Worth,6025-6033 Camp Bowie Blvd. & 3309 Winthrop Ave.,Listed,Single,FALSE,3,ARCHITECTURE; ENTERTAINMENT/RECREATION; ART,BUILDING,https://catalog.archives.gov/id/40973548,FALSE,FALSE,FALSE,TRUE,FALSE,12/30/11,NA,NA,NA,11000982
82001739,NA,Paramount Theater,TEXAS,Taylor,Abilene,352 Cypress St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40973570,FALSE,FALSE,FALSE,TRUE,FALSE,12/27/82,NA,See Also:Abilene Commercial Historic District,NA,82001739
78002991,NA,Millett Opera House,TEXAS,Travis,Austin,110 E. 9th St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/40973775,FALSE,FALSE,FALSE,TRUE,FALSE,3/21/78,NA,NA,NA,78002991
76002072,NA,Paramount Theatre,TEXAS,Travis,Austin,713 Congress Ave.,Listed,Single,FALSE,0.3,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/40973777,FALSE,FALSE,FALSE,TRUE,FALSE,6/23/76,NA,NA,NA,76002072
78002996,NA,Grand Opera House,TEXAS,Uvalde,Uvalde,E. North and N. Getty Sts.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; POLITICS/GOVERNMENT; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40973864,FALSE,FALSE,FALSE,TRUE,FALSE,5/22/78,NA,NA,NA,78002996
100009409,SG,Plaza Theater,TEXAS,Wilbarger,Vernon,1701-1717 Cumberland St.,Listed,Single,FALSE,0.3,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/6/23,NA,Vernon Plaza Theater,NA,100009409
03000770,NA,Rig Theater,TEXAS,Winkler,Wink,213-215 E. Hendricks Blvd.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40974019,FALSE,FALSE,FALSE,TRUE,FALSE,8/14/03,NA,NA,NA,03000770
93000565,NA,National Theater,TEXAS,Young,Graham,522 Oak St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/40974041,FALSE,FALSE,FALSE,TRUE,FALSE,6/24/93,NA,NA,NA,93000565
82004078,NA,Beaver Opera House,UTAH,Beaver,Beaver,55 E. Center St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/72000766,FALSE,FALSE,TRUE,FALSE,FALSE,2/11/82,NA,NA,NA,82004078
91001544,NA,Elberta Theatre,UTAH,Box Elder,Brigham City,53 S. Main St.,Listed,Multiple,FALSE,0.2,COMMERCE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/71999209,FALSE,FALSE,FALSE,TRUE,FALSE,10/17/91,NA,Capitol Theatre,NA,91001544
82004116,NA,Star Theatre,UTAH,Carbon,Price,20 E. Main St.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; EUROPEAN; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/72000928,FALSE,FALSE,FALSE,TRUE,FALSE,8/9/82,NA,NA,NA,82004116
100005544,SG,Scipio Cooperative Mercantile Institution Building,UTAH,Millard,Scipio,130 North State St.,Listed,Single,FALSE,0.15,COMMERCE,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,9/8/20,NA,E. M. Brown General Merchandise,NA,100005544
85000962,NA,Empress Theatre,UTAH,Salt Lake,Magna,9104 W. 2700 South,Listed,Single,FALSE,0.9,COMMERCE; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/72001353,FALSE,FALSE,FALSE,TRUE,FALSE,5/9/85,NA,NA,NA,85000962
01000959,NA,"Iris Theater, Apartments and Commercial Building",UTAH,Salt Lake,Murray,4861 S. State St.,Listed,Multiple,FALSE,1.3,ENTERTAINMENT/RECREATION; COMMERCE; SOCIAL HISTORY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/71999923,FALSE,FALSE,FALSE,TRUE,FALSE,9/7/01,NA,Vista Theatre; Desert Star Playhouse,NA,01000959
01000476,NA,Murray Theater,UTAH,Salt Lake,Murray,4961 S. State St.,Listed,Multiple,FALSE,0.2,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/71999823,FALSE,FALSE,FALSE,TRUE,FALSE,5/8/01,NA,NA,NA,01000476
76002257,NA,Orpheum Theatre,UTAH,Salt Lake,Salt Lake City,46 W. 2nd South,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/72001501,FALSE,FALSE,TRUE,FALSE,FALSE,9/30/76,NA,Capitol Theatre,NA,76002257
89001416,NA,Casino Theatre,UTAH,Sanpete,Gunnison,78 S. Main St.,Listed,Single,FALSE,0.2,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/72001692,FALSE,FALSE,FALSE,TRUE,FALSE,9/22/89,NA,Star Theater,NA,89001416
73001862,NA,Ephraim United Order Cooperative Building,UTAH,Sanpete,Ephraim,Main and 1st North Sts.,Listed,Single,FALSE,0.9,COMMERCE; EDUCATION; RELIGION,BUILDING,https://catalog.archives.gov/id/72001718,FALSE,FALSE,TRUE,FALSE,FALSE,3/20/73,NA,NA,NA,73001862
96000590,NA,Moroni Opera House,UTAH,Sanpete,Moroni,Jct. of UT 132 and W. Main St.,Listed,Single,FALSE,0.2,ARCHITECTURE; ENTERTAINMENT/RECREATION; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/72001694,FALSE,FALSE,FALSE,TRUE,FALSE,5/23/96,NA,NA,NA,96000590
00001176,NA,Wales Co-operative Mercantile Institution,UTAH,Sanpete,Wales,150 N. State St.,Listed,Single,FALSE,0.3,COMMERCE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/72001720,FALSE,FALSE,FALSE,TRUE,FALSE,9/29/00,NA,Wales Commercial Mercantile,NA,00001176
80003960,NA,Glenwood Cooperative Store,UTAH,Sevier,Glenwood,15 W. Center St.,Listed,Single,FALSE,0.1,COMMERCE; RELIGION; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/72001747,FALSE,FALSE,FALSE,TRUE,FALSE,4/29/80,NA,NA,NA,80003960
08000385,NA,Timpanogos Cooperative Marketing Association Building,UTAH,Utah,Orem,380 S. Orem Blvd.,Listed,Multiple,FALSE,1,TRANSPORTATION; AGRICULTURE; COMMERCE,BUILDING,https://catalog.archives.gov/id/72000506,FALSE,FALSE,FALSE,TRUE,FALSE,5/7/08,NA,Snow Station; Orem Railroad Depot and Packing Sheds,NA,08000385
94001206,NA,Utah State Training School Amphitheater and Wall,UTAH,Utah,American Fork,Roughly 845 E. 700 N,Listed,Multiple,FALSE,0.9,SOCIAL HISTORY,STRUCTURE,https://catalog.archives.gov/id/72000488,FALSE,FALSE,FALSE,TRUE,FALSE,10/7/94,NA,NA,NA,94001206
86003717,NA,South Campground Amphitheater,UTAH,Washington,Springdale,South Campground,Listed,Multiple,FALSE,0.4,ARCHITECTURE,STRUCTURE,https://catalog.archives.gov/id/72000577,FALSE,FALSE,TRUE,TRUE,FALSE,2/14/87,NA,NA,Zion,86003717
78002714,NA,Peery's Egyptian Theatre,UTAH,Weber,Ogden,2439 Washington Blvd.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE; SOCIAL HISTORY,BUILDING,https://catalog.archives.gov/id/72002202,FALSE,FALSE,TRUE,FALSE,FALSE,12/12/78,NA,Egyptian Theatre,NA,78002714
78000235,NA,Enosburg Opera House,VERMONT,Franklin,Enosburg Falls,31 Depot St.,Listed,Single,FALSE,0.9,COMMERCE; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84285363,FALSE,FALSE,TRUE,FALSE,FALSE,9/20/78,NA,NA,NA,78000235
76000143,NA,Haskell Free Library and Opera House,VERMONT,Orleans,Derby Line,Caswell Ave.,Listed,Single,FALSE,0.9,EDUCATION; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/84285587,FALSE,FALSE,TRUE,FALSE,FALSE,9/8/76,NA,NA,NA,76000143
73000198,NA,Barre City Hall and Opera House,VERMONT,Washington,Barre,12 N. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/84285737,FALSE,FALSE,TRUE,FALSE,FALSE,1/18/73,NA,NA,NA,73000198
03001166,NA,Union Co-operative Store Bakery,VERMONT,Washington,Barre,46 1/2 Granite St.,Listed,Single,FALSE,0.9,COMMERCE; EUROPEAN,BUILDING,https://catalog.archives.gov/id/84285800,FALSE,TRUE,TRUE,TRUE,FALSE,11/13/03,NA,NA,NA,03001166
88002164,NA,Bellows Falls Co-operative Creamery Complex,VERMONT,Windham,Rockingham,Island St.,Listed,Multiple,FALSE,0.9,INDUSTRY; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/84284782,FALSE,FALSE,TRUE,FALSE,FALSE,1/22/90,NA,Bellows Falls Co-operative Creamery,NA,88002164
100003611,SG,Buchanan Theatre,VIRGINIA,Botetourt,Buchanan,19778 Main St.,Listed,Single,FALSE,0.25,ARCHITECTURE; ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,4/15/19,NA,Star Theatre; DHR ID# 180-0028-0117,NA,100003611
08000420,NA,Pitts Theatre,VIRGINIA,Culpeper,Culpeper,303-307 S. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41680297,FALSE,FALSE,FALSE,TRUE,FALSE,5/15/08,NA,State Theatre (DHR No. 204-5053),NA,08000420
100010926,SG,DAW Theatre,VIRGINIA,Essex,Tappahannock,152 Prince Street,Listed,Single,FALSE,0.14,ENTERTAINMENT/RECREATION,building,NA,FALSE,FALSE,FALSE,TRUE,FALSE,10/15/24,NA,310-0024-0024,NA,100010926
05001226,NA,Henrico Theatre,VIRGINIA,Henrico,Highland Springs,305 E. Nine Mile Rd.,Listed,Single,FALSE,1.6,ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41681219,FALSE,FALSE,FALSE,TRUE,FALSE,11/9/05,NA,043-0287,NA,05001226
00001434,NA,Beacon Theatre,VIRGINIA,Hopewell,Hopewell (Independent City),401 N. Main St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/41681310,FALSE,FALSE,FALSE,TRUE,FALSE,11/22/00,NA,Broadway Theatre; DHR File no. 116-0010,NA,00001434
03000448,NA,Colonial Theatre,VIRGINIA,Mecklenburg,South Hill,220 S. Mecklenburg Ave.,Listed,Single,FALSE,0.9,ENTERTAINMENT/RECREATION; ARCHITECTURE,BUILDING,https://catalog.archives.gov/id/41681940,FALSE,FALSE,FALSE,TRUE,FALSE,5/19/03,NA,301-5054,NA,03000448
82004575,NA,Attucks Theatre,VIRGINIA,Norfolk,Norfolk (Independent City),1008--1012 Church St.,Listed,Single,FALSE,0.5,BLACK; ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/41682193,FALSE,FALSE,TRUE,FALSE,FALSE,9/16/82,NA,NA,NA,82004575
80004312,NA,Wells Theatre,VIRGINIA,Norfolk,Norfolk (Independent City),Tazewell St. and Monticello Ave.,Listed,Single,FALSE,0.5,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/41682191,FALSE,FALSE,TRUE,FALSE,FALSE,5/19/80,NA,NA,NA,80004312
97000203,NA,Commodore Theatre,VIRGINIA,Portsmouth,Portsmouth (Independent City),421 High St.,Listed,Single,FALSE,0.9,ARCHITECTURE; ENTERTAINMENT/RECREATION,BUILDING,https://catalog.archives.gov/id/41682594,FALSE,FALSE,FALSE,TRUE,FALSE,2/27/97,NA,VDHR File No.124-0101,NA,97000203
79003074,NA,Dalton Theatre Building,VIRGINIA,Pulaski,Pulaski,Washington Ave.,Listed,Single,FALSE,0.9,ARCHITECTURE; PERFORMING ARTS,BUILDING,https://catalog.archives.gov/id/41682769,FALSE,FALSE,TRUE,FALSE,FALSE,5/7/79,NA,NA,NA,79003074
